82445,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4400,-,全国,,2015-07-06
82456,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4400,-,全国,,2015-07-09
82458,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4400,-,全国,,2015-07-08
82500,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4400,-,全国,,2015-07-03
82503,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4400,-80,全国,,2015-07-01
82515,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4400,-,全国,,2015-07-02
82553,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-,全国,,2015-06-15
82560,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-,全国,,2015-06-10
82588,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-50,全国,,2015-06-03
82599,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-,全国,,2015-06-09
82613,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-,全国,,2015-06-12
82617,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-,全国,,2015-06-11
82635,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-11
82648,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-,全国,,2015-06-08
82661,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-10
82690,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-30,全国,,2015-08-06
82716,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-,全国,,2015-08-05
82726,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-,全国,,2015-08-04
82730,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-,全国,,2015-08-03
82736,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-,全国,,2015-06-05
82739,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4550,-,全国,,2015-06-04
82748,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-07
82784,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-,全国,,2015-07-29
82791,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-,全国,,2015-07-31
82807,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-,全国,,2015-07-30
82849,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4600,-,全国,,2015-06-02
82900,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4600,-,全国,,2015-05-18
82906,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4600,-,全国,,2015-05-15
82931,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-,全国,,2015-07-27
82946,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4380,-,全国,,2015-07-22
82949,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4380,-,全国,,2015-07-21
82986,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-30,全国,,2015-07-24
82994,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4380,-,全国,,2015-07-23
83005,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4380,-,全国,,2015-07-16
83007,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4380,-,全国,,2015-07-20
83015,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4380,-,全国,,2015-07-17
83028,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4350,-,全国,,2015-07-28
83069,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4380,-,全国,,2015-07-15
83102,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-10-28
83110,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-10-26
83129,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4200,-,全国,,2015-10-22
83140,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-50,全国,,2015-10-23
83166,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4200,-,全国,,2015-10-20
83184,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4200,-30,全国,,2015-10-19
83218,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-10-27
83229,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4230,-,全国,,2015-10-16
83230,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4250,-50,全国,,2015-10-14
83232,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4200,-,全国,,2015-10-21
83240,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-10-29
83285,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4230,-20,全国,,2015-10-15
83287,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-08
83305,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-07
83310,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-50,全国,,2015-12-02
83316,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-12-01
83343,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-11-26
83345,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-03
83355,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-11-27
83397,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-11-25
83416,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-19
83418,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-21
83420,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-24
83421,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-04
83457,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-20
83485,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-11-30
83487,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-18
83557,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-17
83565,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-10-13
83598,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-14
83612,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-10-09
83658,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-10-12
83664,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-13
83665,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-10-10
83695,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-30
83698,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-11-23
83702,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-11-24
83732,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-50,全国,,2015-11-18
83758,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-11-16
83762,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-11-13
83775,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-11-19
83784,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4100,-,全国,,2015-11-20
83814,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-28
83818,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-11-12
83822,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-11-17
83842,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-29
83892,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-23
83903,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4150,-,全国,,2015-11-11
83928,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-18
83935,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-12
83942,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-24
83979,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-25
83989,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-22
84021,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-20,全国,,2015-09-14
84040,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-21
84082,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-17
84085,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-09-10
84089,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-16
84108,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4300,-,全国,,2015-09-15
84110,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-09-09
84126,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-09-11
84156,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-09-02
84162,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-09-06
84166,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-09-07
84168,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-09-08
84226,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-31
84230,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-09-01
84261,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4320,-,全国,,2015-08-28
